iern,school_id,linear_distance_km
2026-21513,125180,33.722132
2026-39121,126420,58.399705
2026-09813,101915,18.316113
2026-24660,113004,20.083418
2026-27278,115056,72.422267
2026-20304,307907,5.768645
2026-17607,107931,14.723872
2026-30701,117068,7.54122
2026-14231,105381,18.789559
2026-07777,100154,32.880128
2026-38359,124121,17.642218
2026-11365,103044,49.155309
2026-19589,305558,1.908506
2026-31992,303095,88.189582
2026-05460,110656,18.654322
2026-36439,122324,74.970438
2026-08694,100968,27.032058
2026-15690,106612,19.917091
2026-23640,112236,19.907607
2026-32036,118937,61.383151
2026-28834,116257,76.965981
2026-02559,131712,45.151432
2026-14635,105786,16.7631
2026-27035,114847,47.389918
2026-17271,107635,36.501476
2026-40850,315412,8.433737
2026-10750,155033,65.429007
2026-25536,113789,43.69111
2026-30405,117702,4.828364
2026-43806,100943,72.193522
2026-21250,124985,25.350808
2026-34456,120424,17.261973
2026-04258,132500,7.809394
2026-00108,134496,56.299466
2026-27683,502771,30.335708
2026-06014,110657,107.956869
2026-17335,107681,10.06052
2026-14536,105668,43.451542
2026-42601,129362,36.510795
2026-41338,503015,5.102265
2026-09424,101608,32.54432
2026-08189,100522,17.542146
2026-23177,111886,26.124661
2026-17356,107692,18.328815
2026-05573,110763,196.642455
2026-00906,135346,7.260285
2026-34588,120272,15.48549
2026-30464,117746,4.731318
2026-31640,312303,90.238916
2026-29170,116521,33.129562
2026-10196,300376,6.947673
2026-27478,115231,3.558427
2026-39053,126353,55.313657
2026-08602,100894,32.412276
2026-19494,109546,10.738009
2026-41099,304153,7.661652
2026-37936,123704,17.987472
2026-42043,304257,62.143742
2026-17614,107937,14.381495
2026-32467,119307,78.999808
2026-31042,118105,25.028393
2026-31740,118685,50.405744
2026-06486,111351,42.327653
2026-36176,122072,47.757528
2026-27539,115283,101.630085
2026-35607,191574,52.499733
2026-32623,303027,89.345709
2026-15248,306950,20.550419
2026-24617,173544,57.978449
2026-43058,129729,16.142369
2026-13616,104836,8.996853
2026-06784,111579,5.608477
2026-14799,105905,13.17524
2026-09153,101391,10.378949
2026-35705,121702,47.527225
2026-00833,135285,17.089707
2026-09471,300193,18.146366
2026-03842,132857,30.764006
2026-08663,100944,20.360573
2026-31319,118327,58.257491
2026-01229,135593,39.181265
2026-32152,305725,27.292002
2026-29763,116998,105.987366
2026-28403,115947,25.962474
2026-35342,191545,84.164112
2026-36220,122178,14.041301
2026-07810,300001,43.307829
2026-03634,132650,26.302555
2026-01357,135699,24.821708
2026-16785,300536,1.808414
2026-14376,105507,13.76553
2026-36069,121595,33.566414
2026-21626,196010,574.596741
2026-02696,131878,39.253256
2026-45658,131341,8.63092
2026-30344,302729,10.485356
2026-02207,136108,2.02561
2026-14739,159010,36.664579
2026-03943,304891,85.687951
2026-18861,109025,82.283944
2026-11113,102958,26.667289
2026-14686,105818,19.596285
2026-02950,131707,33.997955
2026-19096,109223,93.863847
2026-05413,110618,20.47249
2026-43347,304326,5.622548
2026-15923,501225,50.217484
2026-16319,107155,1.737478
2026-07921,100272,7.533633
2026-11629,342078,4.591076
2026-09420,101604,36.255035
2026-20306,307914,1.800875
2026-07339,136754,0.916657
2026-11816,103595,52.827732
2026-10356,101178,7.058154
2026-28855,116269,32.713418
2026-37177,122815,10.16354
2026-44493,130579,40.408526
2026-06142,301737,270.258442
2026-38064,502425,49.408272
2026-31800,302894,80.507867
2026-35757,303339,39.322506
2026-16314,502027,5.615731
2026-12166,103179,37.577399
2026-22000,125584,38.549408
2026-04691,110084,81.15184
2026-18727,308015,42.810288
2026-01404,135741,34.063595
2026-09927,102003,25.515087
2026-40212,127403,18.010596
2026-00555,135104,33.153877
2026-11785,103569,32.163091
2026-09330,101544,24.762687
2026-45482,304618,7.465862
2026-21507,306408,36.472393
2026-26628,114622,1.421542
2026-08921,101208,38.591281
2026-41851,128620,41.569182
2026-04378,132965,8.065961
2026-35160,121244,35.363716
2026-40061,127256,12.779426
2026-34149,120374,47.98172
2026-31448,118439,29.332122
2026-18419,108665,79.897507
2026-08849,101114,34.720076
2026-01109,219501,35.965755
2026-28503,115975,42.250402
2026-12952,305727,14.705848
2026-12485,104188,77.20283
2026-03516,132467,19.981653
2026-23946,112458,24.482714
2026-01320,305144,49.421303
2026-08943,500606,41.420296
2026-09940,500386,20.672112
2026-00694,135100,34.21832
2026-01296,135650,55.040374
2026-01160,135528,6.139414
2026-00797,305106,35.309407
2026-23671,112258,22.400528
2026-26609,114596,3.958712
2026-44076,130255,26.810363
2026-43370,129407,12.127922
2026-41427,304196,13.356215
2026-45169,130968,30.305668
2026-42268,129049,12.644454
2026-06650,301788,12.491845
2026-17724,164012,11.813499
2026-16292,107144,4.283917
2026-21305,125019,31.677944
2026-35534,121557,42.855976
2026-16186,107062,2.770667
2026-38828,121121,6.429202
2026-15071,106183,6.521151
2026-11019,300427,10.648571
2026-30295,117529,16.060539
2026-11204,102356,25.289333
2026-24381,112800,11.519309
2026-29643,116899,55.367383
2026-28832,116255,94.297931
2026-05990,111153,97.112791
2026-39891,127141,6.630458
2026-18736,108925,95.191297
2026-22963,502482,12.435358
2026-21189,314236,40.38024
2026-16661,104926,0.571835
2026-05643,110836,137.694447
2026-41175,128190,7.687456
2026-07439,305568,3.196278
2026-00162,305043,18.065401
2026-35373,121415,64.405808
2026-21859,303753,13.68837
2026-08942,500372,46.599535
2026-15446,106403,19.634965
2026-34984,303413,48.728705
2026-11254,102707,77.000705
2026-03684,132690,44.010721
2026-19043,109175,16.643192
2026-15674,106599,16.273192
2026-29192,116539,33.936958
2026-16240,107102,4.011372
2026-17131,107479,30.030899
2026-42994,502189,35.691381
2026-34319,321908,522.62534
2026-23397,111589,24.712715
2026-15442,106399,18.102761
2026-34110,361077,6.708554
2026-06385,111270,47.659
2026-41339,126879,6.80693
2026-24238,112697,31.250325
2026-09307,101528,30.103482
2026-17363,107724,17.930055
2026-44602,304526,5.207841
2026-06279,110975,331.806819
2026-05602,110804,231.082593
2026-10983,102847,46.294328
2026-08096,300043,24.052306
2026-32010,302920,38.234375
2026-27205,114994,42.426612
2026-07985,500591,5.905184
2026-06972,136509,1.454908
2026-43099,129642,2.529168
2026-10450,101046,4.445789
2026-11008,300486,112.14882
2026-16938,107317,44.476148
2026-38101,123854,19.409719
2026-45428,131182,75.048808
2026-13946,105166,14.858288
2026-41254,304026,10.066163
2026-01597,220003,14.865977
2026-38811,121107,8.433674
2026-35224,121297,33.514845
2026-35812,121792,26.06401
2026-33935,312928,16.799281
2026-18150,108415,9.499716
2026-42727,305520,26.742697
2026-29253,116587,44.126383
2026-42060,128581,77.908044
2026-34683,120769,4.732795
2026-09457,300224,23.500335
2026-07939,100285,22.460713
2026-18368,108618,29.365349
2026-11491,103156,26.856065
2026-40833,315401,18.26699
2026-03299,304790,30.610163
2026-25050,113306,17.595416
2026-22202,125740,60.383171
2026-22914,111612,18.173857
2026-16107,107014,59.275606
2026-45038,130902,27.706602
2026-14758,105879,12.327614
2026-27850,115557,29.152102
2026-14159,105304,51.230014
2026-43722,305978,75.985796
2026-11357,103034,43.545227
2026-08679,100955,28.499383
2026-00721,135140,30.35731
2026-42183,306403,22.932244
2026-33238,303187,2.685517
2026-24988,113252,18.341173
2026-11455,300503,19.001954
2026-38459,124211,6.617388
2026-14498,105635,276.673617
2026-00331,134467,34.816124
2026-03941,132756,77.265036
2026-20462,124352,107.26293
2026-13658,104912,18.932358
2026-15288,106039,12.978199
2026-08065,100395,31.489344
2026-35896,121864,39.78479
2026-32087,118979,31.988254
2026-15236,106120,18.448214
2026-23711,112285,61.441647
2026-12034,103778,41.983874
2026-12407,104164,10.350879
2026-43330,305845,16.232397
2026-29028,116414,34.648938
2026-36821,192510,24.560812
2026-13275,158004,7.163028
2026-05156,170037,113.519072
2026-34814,313204,3.051788
2026-42950,501406,4.367457
2026-38239,303643,15.764127
2026-35265,121336,44.492334
2026-08327,300078,31.452282
2026-30181,117452,4.994573
2026-27577,115314,5.522431
2026-32469,119309,78.122366
2026-42952,129653,21.331156
2026-07733,100118,22.853744
2026-17783,301193,12.164971
2026-23450,112082,9.258746
2026-13152,104451,92.589318
2026-13197,502642,15.74348
2026-09679,101804,8.89161
2026-39404,303986,23.842706
2026-09203,101434,13.992951
2026-30838,117937,69.308636
2026-22511,125986,14.252707
2026-12194,103246,70.178372
2026-25201,113423,17.76576
2026-06220,110828,192.015146
2026-29814,302623,17.84029
2026-15026,106140,24.494411
2026-09481,101647,19.072106
2026-17329,107675,9.613155
2026-13668,104940,31.285338
2026-05332,110556,46.236598
2026-32451,119291,83.363966
2026-20616,124463,89.287534
2026-09378,300195,30.355847
2026-14024,105199,25.073756
2026-33581,305612,6.477655
2026-02526,131678,64.529566
2026-16366,163001,2.422929
2026-29718,116958,107.490469
2026-23064,111741,17.703759
2026-11025,102885,11.501335
2026-09078,101332,5.774492
2026-02179,221501,4.9172
2026-24793,113109,25.841736
2026-30168,117423,40.336485
2026-07207,305385,2.064903
2026-02299,502123,13.807961
2026-21851,125461,25.988977
2026-26907,114738,18.420319
2026-07888,100244,26.28539
2026-24248,301993,33.660201
2026-05984,111141,122.933032
2026-42272,205008,11.195161
2026-38006,123763,36.343542
2026-00925,135356,675.383309
2026-26181,114266,23.258419
2026-08137,100488,77.198394
2026-05254,110495,18.661582
2026-19180,109038,109.208371
2026-30237,117486,5.108541
2026-43987,130170,25.439561
2026-04745,110124,127.887399
2026-26052,114157,46.550861
2026-12767,104346,34.236858
2026-00740,135185,23.915753
2026-41209,127449,4.092749
2026-28247,115899,12.965263
2026-29971,117237,54.502151
2026-11413,103086,33.091246
2026-19225,109378,17.318416
2026-05191,110449,59.576886
2026-04738,110117,124.230324
2026-30702,117071,6.658422
2026-42717,129503,21.291279
2026-07809,150007,44.740148
2026-28250,115903,13.107445
2026-40047,136952,13.636261
2026-37197,303540,50.486264
2026-19413,165510,20.708796
2026-09581,101725,4.596269
2026-10816,502841,60.229414
2026-15578,106520,22.381559
2026-18116,301277,4.147474
2026-30098,117336,36.563401
2026-37906,123674,36.470523
2026-42568,129331,23.497738
2026-05009,110335,15.290653
2026-14271,105415,19.4707
2026-04739,110118,120.603013
2026-15124,106241,14.709495
2026-38328,124087,19.121627
2026-03213,132164,13.375746
2026-04723,110107,90.259069
2026-09845,101939,15.729144
2026-05201,301623,62.115588
2026-11155,102490,36.698488
2026-10993,102853,114.94752
2026-34563,305713,0.374132
2026-33515,119154,7.699521
2026-14389,105514,13.600422
2026-10058,102111,31.540383
2026-34728,120808,14.679142
2026-04019,132946,12.02537
2026-13383,104653,26.226442
2026-09576,101720,12.040043
2026-06433,309206,74.56723
2026-34040,120534,46.613696
2026-06410,111292,27.945311
2026-00660,135054,6.716042
2026-04347,304699,1.062151
2026-16442,106694,1.202647
2026-10122,102170,3.541668
2026-05228,110480,102.135494
2026-42332,129149,14.84234
2026-17769,108100,11.614087
2026-36313,303487,31.59424
2026-19190,109311,5.403853
2026-04997,110319,14.485927
2026-09393,101581,33.594589
2026-22721,126134,31.985169
2026-39677,200510,17.434897
2026-40841,304120,8.574445
2026-14130,105283,23.109517
2026-14963,106055,21.635642
2026-38874,126594,9.727606
2026-45026,130892,15.728414
2026-04796,169508,5.911886
2026-36819,122757,27.543921
2026-05779,111002,312.018816
2026-07605,320701,3.517546
2026-16633,104890,1.095817
2026-37870,123643,13.840591
2026-42429,129221,60.155145
2026-06408,111290,29.633041
2026-25630,113876,18.604849
2026-28898,116309,42.796987
2026-31430,118425,52.949341
2026-04440,109900,19.68151
2026-22119,125675,55.897731
2026-13806,105039,31.94997
2026-20747,124571,6.493562
2026-43061,129734,11.466091
2026-29804,117031,8.843882
2026-39310,126695,48.81397
2026-00484,134984,21.502454
2026-03147,304766,10.246651
2026-40294,127536,20.303904
2026-21673,125312,21.631421
2026-45550,131309,2.680627
2026-35637,121651,72.850675
2026-04670,169507,28.83402
2026-22293,125814,29.670518
2026-35670,313339,16.867306
2026-28768,311019,54.213113
2026-04923,110282,111.08839
2026-29043,116426,40.588249
2026-42722,304356,13.744633
2026-18296,108557,105.247972
2026-38543,124226,8.264617
2026-44625,103110,89.159573
2026-23311,112005,35.049872
2026-36230,122188,7.967011
2026-08301,150522,6.504862
2026-07896,500593,32.682454
2026-12576,104038,34.882777
2026-42214,128954,18.205049
2026-09473,101639,21.628779
2026-07798,100168,53.427542
2026-42662,205514,21.561186
2026-28444,302571,64.22504
2026-02012,319220,56.769585
2026-34607,324801,5.611998
2026-44448,103353,30.565451
2026-13311,104604,11.960422
2026-38767,122397,3.463377
2026-22861,126257,57.136109
2026-08747,500601,46.938692
2026-26409,114448,2.505329
2026-30185,302705,3.991604
2026-09446,101618,22.37802
2026-25398,113625,85.948853
2026-05924,111203,112.828326
2026-13897,105121,23.375772
2026-10708,155024,76.583149
2026-37721,123521,42.074098
2026-34545,120248,11.445332
2026-41640,128444,22.359905
2026-32829,119653,62.565274
2026-15922,500128,47.219164
2026-39647,126918,1.759841
2026-29275,502803,23.944007
2026-00626,135224,16.646818
2026-04359,131523,17.184401
2026-01837,136060,22.358999
2026-20833,124643,40.012586
2026-00653,135076,19.105737
2026-45542,131291,4.931908
2026-27934,115633,8.676712
2026-39044,126337,63.557202
2026-15673,106598,18.37214
2026-08800,300146,7.324698
2026-16833,107218,11.453113
2026-09389,500365,24.530183
2026-35366,121414,74.473458
2026-41460,128309,32.131687
2026-25587,113836,64.184767
2026-05949,111244,184.449344
2026-37597,123357,22.551164
2026-39850,127090,53.542443
2026-11754,103550,58.441496
2026-12151,155536,13.904877
2026-35141,121225,43.325177
2026-10683,102532,29.188736
2026-12326,300635,16.64204
2026-11429,103098,32.022657
2026-17406,107802,16.755082
2026-38202,123951,25.61358
2026-19618,109643,2.07763
2026-24337,112766,15.227236
2026-13663,300740,18.699778
2026-03517,132469,18.827907
2026-30966,312360,92.440095
2026-01070,219520,20.768482
2026-29894,302590,89.261278
2026-19989,107768,8.135142
2026-10725,155020,70.692355
2026-43542,128969,20.627161
2026-42958,129663,52.263635
2026-34835,303385,77.993024
2026-29866,117155,146.858211
2026-21377,196008,19.350468
2026-36908,123064,33.477596
2026-04882,308907,53.176013
2026-38556,314003,8.455397
2026-38645,122154,8.99543
2026-10407,100786,0.411756
2026-04996,110318,18.798454
2026-45165,130959,28.347628
2026-20211,307932,4.950496
2026-30998,118066,55.371045
2026-01547,135872,7.630022
2026-11730,103526,13.780817
2026-16804,107919,1.256088
2026-25083,174011,7.373973
2026-06242,309159,175.014828
2026-25740,113535,46.338349
2026-07742,100127,22.064884
2026-08900,101153,15.428575
2026-42312,316015,8.265257
2026-36612,122560,70.938525
2026-31978,118886,85.172068
2026-20377,124291,85.796636
2026-07637,100014,6.805423
2026-10835,102691,75.141582
2026-13104,104419,57.734536
2026-38770,122400,11.788395
2026-41471,128321,50.698257
2026-05367,110579,48.283482
2026-02039,136334,9.954863
2026-39079,126783,17.277018
2026-16432,300812,0.563505
2026-10336,100425,4.955972
2026-02234,502483,4.844911
2026-43366,129402,10.839631
2026-36786,122727,18.358147
2026-27557,115300,9.959304
2026-31252,118270,32.828386
2026-10047,102099,27.275926
2026-00164,134546,1.797255
2026-21646,303815,42.641094
2026-18099,307913,11.812774
2026-12676,104303,15.180937
2026-31699,118652,58.558075
2026-04608,110022,23.950873
2026-45108,502201,47.840238
2026-30668,117050,7.231826
2026-08705,100976,12.479959
2026-13147,104448,34.519138
2026-18214,108496,10.845412
2026-18211,301273,15.630477
2026-27387,115145,106.702135
2026-33634,312435,2.755813
2026-08518,100825,25.335016
2026-21476,502674,32.691002
2026-01298,135652,50.101067
2026-28457,115926,64.778197
2026-26894,114727,20.900603
2026-42745,129515,2.621268
2026-05938,111218,530.200689
2026-35586,121617,50.028406
2026-04732,169519,79.651476
2026-40886,127996,6.21586
2026-15031,300876,20.935927
2026-31321,118330,59.8901
2026-36151,122052,53.76003
2026-08575,500352,11.825508
2026-13521,104771,14.17645
2026-09669,101794,13.691328
2026-01462,135797,16.087977
2026-41357,501123,13.088814
2026-42120,128865,10.267807
2026-39636,126906,2.672773
2026-42117,128862,16.160401
2026-41061,502628,10.872652
2026-35013,121047,32.069051
2026-26649,114600,6.363979
2026-21624,125273,31.371237
2026-14980,503058,13.863881
2026-08176,300057,11.882929
2026-41855,304221,40.613005
2026-04164,132374,7.910371
2026-03772,132778,43.949003
2026-08777,101059,13.178144
2026-01976,136288,54.507517
2026-43566,305850,15.294575
2026-31327,118336,71.471072
2026-41051,128107,10.673877
2026-10732,102588,169.425128
2026-11984,103745,43.834474
2026-16239,107101,8.601097
2026-45748,100983,11.756235
2026-45751,131405,4.979268
2026-06790,301798,7.772907
2026-25488,113757,6.435513
2026-33701,120034,68.555311
2026-37585,123350,56.864475
2026-37528,303600,62.59062
2026-23793,112342,15.9025
2026-22090,125657,13.081109
2026-11709,103508,29.954874
2026-11995,500069,21.16808
2026-11992,306137,29.957925
2026-41145,304167,15.538674
2026-12537,104138,31.563813
2026-06758,111556,6.451091
2026-31907,118863,40.771604
2026-31000,118068,59.030695
2026-06439,111312,32.940229
2026-35517,191538,41.265363
2026-44392,130391,20.305381
2026-18597,108812,80.607988
2026-01813,136148,39.111715
2026-08104,100456,3.0322
2026-27315,115083,7.838265
2026-41595,501771,36.263524
2026-30454,302763,16.081241
2026-06702,111509,45.475847
2026-28690,302447,21.916196
2026-44622,500832,44.133593
2026-35243,121313,34.014104
